,exp_type,experiment,frac_gene,gene,trial
341,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,glpK,1.0
342,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,glpQ,1.0
343,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,glpR,1.0
344,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,glpT,1.0
345,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,glpX,1.0
346,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gltA,1.0
347,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gltB,1.0
348,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gltD,1.0
349,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gltI,1.0
350,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gltJ,1.0
351,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gltK,1.0
352,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gltL,1.0
353,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gltX,1.0
354,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,glyA,1.0
355,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,glyQ,1.0
356,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,glyS,1.0
357,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gmhA,1.0
358,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gmk,1.0
359,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gnd,1.0
360,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gnsB,1.0
361,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gntR,1.0
362,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gor,1.0
363,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gph,1.0
364,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gpmA,1.0
365,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gpmB,1.0
366,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gpmI,1.0
367,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gppA,1.0
368,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gpsA,1.0
369,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gpt,1.0
370,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,grcA,1.0
371,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,greA,1.0
372,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,groL,1.0
373,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,groS,1.0
374,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,grpE,1.0
375,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,grxB,1.0
376,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,grxC,1.0
377,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,grxD,1.0
378,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gshA,1.0
379,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gshB,1.0
380,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gsiA,1.0
381,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gsiB,1.0
382,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gsk,1.0
383,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gsp,1.0
384,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gst,1.0
385,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,guaA,1.0
386,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,guaB,1.0
387,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,guaC,1.0
388,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gyrA,1.0
389,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,gyrB,1.0
390,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hchA,1.0
391,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hdeB,1.0
392,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hdhA,1.0
393,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hemB,1.0
394,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hemC,1.0
395,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hemG,1.0
396,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hemL,1.0
397,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hemN,1.0
398,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hemX,1.0
399,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hemY,1.0
400,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hflB,1.0
401,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hflC,1.0
402,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hflK,1.0
403,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hflX,1.0
404,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hfq,1.0
405,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hinT,1.0
406,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hisA,1.0
407,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hisB,1.0
408,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hisC,1.0
409,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hisD,1.0
410,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hisF,1.0
411,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hisG,1.0
412,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hisH,1.0
413,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hisI,1.0
414,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hisJ,1.0
415,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hisP,1.0
416,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hisS,1.0
417,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hldD,1.0
418,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hldE,1.0
419,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hmp,1.0
420,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hns,1.0
421,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,holE,1.0
422,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hpt,1.0
423,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hscA,1.0
424,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hscB,1.0
425,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hsdM,1.0
426,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hsdR,1.0
427,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hsdS,1.0
428,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hslO,1.0
429,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hslU,1.0
430,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hslV,1.0
431,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,htpG,1.0
432,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,htpX,1.0
433,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,htrL,1.0
434,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hupA,1.0
435,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,hupB,1.0
436,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,iadA,1.0
437,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ibpA,1.0
438,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,icd,1.0
439,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,iciA,1.0
440,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ihfA,1.0
441,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ihfB,1.0
442,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ileS,1.0
443,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ilvA,1.0
444,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ilvB,1.0
445,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ilvC,1.0
446,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ilvD,1.0
447,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ilvE,1.0
448,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ilvG,1.0
449,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ilvH,1.0
450,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ilvI,1.0
451,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ilvM,1.0
452,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ilvN,1.0
453,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,imp,1.0
454,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,infA,1.0
455,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,infB,1.0
456,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,infC,1.0
457,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,iraP,1.0
458,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,iscA,1.0
459,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,iscR,1.0
460,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,iscS,1.0
461,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,iscX,1.0
462,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ispA,1.0
463,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ispB,1.0
464,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ispF,1.0
465,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ispG,1.0
466,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ivy,1.0
467,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,katE,1.0
468,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,katG,1.0
469,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,kdgK,1.0
470,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,kdgR,1.0
471,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,kdpA,1.0
472,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,kdpB,1.0
473,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,kdpC,1.0
474,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,kdpD,1.0
475,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,kdsA,1.0
476,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,kdsB,1.0
477,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,kdsC,1.0
478,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,kdsD,1.0
479,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ksgA,1.0
480,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lacA,1.0
481,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lacI,1.0
482,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lacY,1.0
483,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lacZ,1.0
484,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ldhA,1.0
485,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lepA,1.0
486,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lepB,1.0
487,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,leuA,1.0
488,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,leuB,1.0
489,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,leuC,1.0
490,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,leuD,1.0
491,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,leuS,1.0
492,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lexA,1.0
493,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lgt,1.0
494,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lipA,1.0
495,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lipB,1.0
496,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,livF,1.0
497,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,livG,1.0
498,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,livJ,1.0
499,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,livK,1.0
500,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lolA,1.0
501,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lolB,1.0
502,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lolD,1.0
503,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lon,1.0
504,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lpdA,1.0
505,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lpp,1.0
506,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lptB,1.0
507,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lpxA,1.0
508,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lpxD,1.0
509,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lrp,1.0
510,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ltaE,1.0
511,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,luxS,1.0
512,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lysA,1.0
513,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lysC,1.0
514,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lysP,1.0
515,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,lysS,1.0
516,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,maeB,1.0
517,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mak,1.0
518,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,manA,1.0
519,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,manX,1.0
520,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,manY,1.0
521,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,manZ,1.0
522,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,map,1.0
523,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mdh,1.0
524,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mdoD,1.0
525,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mdoG,1.0
526,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mdoH,1.0
527,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,melA,1.0
528,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,menB,1.0
529,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,menC,1.0
530,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,metA,1.0
531,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,metB,1.0
532,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,metC,1.0
533,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,metE,1.0
534,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,metF,1.0
535,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,metG,1.0
536,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,metH,1.0
537,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,metI,1.0
538,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,metJ,1.0
539,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,metK,1.0
540,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,metL,1.0
541,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,metN,1.0
542,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,metQ,1.0
543,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,metR,1.0
544,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mfd,1.0
545,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mglA,1.0
546,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mglB,1.0
547,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mgsA,1.0
548,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,minD,1.0
549,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,minE,1.0
550,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mioC,1.0
551,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mipA,1.0
552,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mltA,1.0
553,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mmuM,1.0
554,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mnmG,1.0
555,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mntR,1.0
556,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,moaB,1.0
557,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,moaC,1.0
558,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,moaD,1.0
559,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,moaE,1.0
560,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,modA,1.0
561,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,modC,1.0
562,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,modE,1.0
563,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,modF,1.0
564,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,moeA,1.0
565,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mog,1.0
566,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,motA,1.0
567,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,motB,1.0
568,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mpl,1.0
569,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mprA,1.0
570,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mqo,1.0
571,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mrcB,1.0
572,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mreB,1.0
573,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mreC,1.0
574,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mrp,1.0
575,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mrr,1.0
576,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,msbA,1.0
577,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mscS,1.0
578,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,msrB,1.0
579,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mtfA,1.0
580,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mtlA,1.0
581,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mtnN,1.0
582,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mug,1.0
583,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mukB,1.0
584,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mukE,1.0
585,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,murA,1.0
586,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,murD,1.0
587,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,murE,1.0
588,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,murF,1.0
589,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,mutS,1.0
590,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nadA,1.0
591,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nadC,1.0
592,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nadE,1.0
593,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nagA,1.0
594,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nagB,1.0
595,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nagD,1.0
596,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nagE,1.0
597,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nagK,1.0
598,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nagZ,1.0
599,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nanE,1.0
600,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nanR,1.0
601,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,narL,1.0
602,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,narP,1.0
603,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ndh,1.0
604,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ndk,1.0
605,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ndpA,1.0
606,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nfnB,1.0
607,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nfo,1.0
608,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nfsA,1.0
609,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nfuA,1.0
610,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nhaB,1.0
611,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nifU,1.0
612,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nikR,1.0
613,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nlpA,1.0
614,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nlpB,1.0
615,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nlpD,1.0
616,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nlpE,1.0
617,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nmpC,1.0
618,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,npdA,1.0
619,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nrdA,1.0
620,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nrdB,1.0
621,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nrdR,1.0
622,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nudF,1.0
623,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nuoA,1.0
624,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nuoB,1.0
625,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nuoC,1.0
626,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nuoE,1.0
627,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nuoF,1.0
628,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nuoG,1.0
629,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nuoI,1.0
630,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nusA,1.0
631,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nusB,1.0
632,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,nusG,1.0
633,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ompA,1.0
634,A-lim,NCM3722_Glc_IPTG0,0.001563721657544957,ompC,1.0
635,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ompF,1.0
636,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ompR,1.0
637,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ompT,1.0
638,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ompW,1.0
639,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,ompX,1.0
640,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,oppA,1.0
641,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,oppD,1.0
642,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,oppF,1.0
643,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,orn,1.0
644,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,osmC,1.0
645,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,osmE,1.0
646,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,osmY,1.0
647,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,otsA,1.0
648,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,oxaA,1.0
649,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,oxyR,1.0
650,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pabB,1.0
651,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pal,1.0
652,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,panB,1.0
653,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,panC,1.0
654,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,panD,1.0
655,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,parC,1.0
656,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,parE,1.0
657,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pckA,1.0
658,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pcnB,1.0
659,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pdhR,1.0
660,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pdxB,1.0
661,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pdxH,1.0
662,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pdxJ,1.0
663,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pdxK,1.0
664,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pepA,1.0
665,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pepB,1.0
666,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pepD,1.0
667,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pepN,1.0
668,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pepP,1.0
669,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pepQ,1.0
670,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pepT,1.0
671,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pfkA,1.0
672,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pfkB,1.0
673,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pflA,1.0
674,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pflB,1.0
675,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pgi,1.0
676,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pgk,1.0
677,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pgl,1.0
678,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pgm,1.0
679,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pheA,1.0
680,A-lim,NCM3722_Glc_IPTG0,0.0007818608287724785,pheS,1.0
